symbol,timestamp,open,high,low,close,volume,vwap,trade_count
NVDA,2026-01-16T21:00:00Z,186.23,186.45,186.105,186.31,2.55577e+07,186.23,1144
NVDA,2026-01-16T21:01:00Z,186.33,186.33,186.17,186.229,333633,186.241,581
NVDA,2026-01-16T21:02:00Z,186.18,186.23,186.11,186.2,8.18608e+06,186.203,487
NVDA,2026-01-16T21:03:00Z,186.18,186.19,186.14,186.18,89779,186.154,356
NVDA,2026-01-16T21:04:00Z,186.189,186.23,186.17,186.22,3.57949e+06,186.215,455
NVDA,2026-01-16T21:05:00Z,186.23,186.377,186.22,186.35,199890,186.299,285
NVDA,2026-01-16T21:06:00Z,186.35,186.4,186.23,186.34,37332,186.345,378
NVDA,2026-01-16T21:07:00Z,186.35,186.35,186.23,186.31,131661,186.301,310
NVDA,2026-01-16T21:08:00Z,186.33,186.35,186.28,186.28,27640,186.326,263
NVDA,2026-01-16T21:09:00Z,186.27,186.29,186.23,186.24,29804,186.246,271
NVDA,2026-01-16T21:10:00Z,186.23,186.293,186.23,186.293,40354,186.239,179
NVDA,2026-01-16T21:11:00Z,186.29,186.3,186.23,186.3,16143,186.258,202
NVDA,2026-01-16T21:12:00Z,186.29,186.3,186.27,186.294,6649,186.291,117
NVDA,2026-01-16T21:13:00Z,186.3,186.33,186.26,186.28,12266,186.291,162
NVDA,2026-01-16T21:14:00Z,186.28,186.34,186.27,186.318,12101,186.305,160
NVDA,2026-01-16T21:15:00Z,186.31,186.35,186.3,186.34,10007,186.322,146
NVDA,2026-01-16T21:16:00Z,186.34,186.36,186.33,186.36,9742,186.35,154
NVDA,2026-01-16T21:17:00Z,186.36,186.36,186.34,186.35,5477,186.344,136
NVDA,2026-01-16T21:18:00Z,186.32,186.33,186.3,186.33,2794,186.318,105
NVDA,2026-01-16T21:19:00Z,186.31,186.31,186.28,186.283,306243,186.295,158
NVDA,2026-01-16T21:20:00Z,186.28,186.3,186.25,186.29,15674,186.267,207
NVDA,2026-01-16T21:21:00Z,186.28,186.28,186.25,186.27,20059,186.254,169
NVDA,2026-01-16T21:22:00Z,186.28,186.28,186.25,186.26,12200,186.26,163
